state,date,electricity_sales,average_temp,monthly_mean_from_1901_to_2000,month,month_sin,month_cos
South Carolina,2016-10-01,5922,71.8,68.5,10,-0.8660254037844385,0.5
Virginia,2016-10-01,8242,65.8,61.6,10,-0.8660254037844385,0.5
West Virginia,2016-10-01,2355,63.4,58.9,10,-0.8660254037844385,0.5
Alabama,2016-10-01,6871,73.6,69.3,10,-0.8660254037844385,0.5
Kentucky,2016-10-01,5690,67.4,62.8,10,-0.8660254037844385,0.5
Mississippi,2016-10-01,4170,74.1,69.8,10,-0.8660254037844385,0.5
Tennessee,2016-10-01,7982,69.4,64.5,10,-0.8660254037844385,0.5
Arkansas,2016-10-01,3819,71.4,67.3,10,-0.8660254037844385,0.5
Louisiana,2016-10-01,7930,75.8,72.3,10,-0.8660254037844385,0.5
Oklahoma,2016-10-01,4831,71.2,67.4,10,-0.8660254037844385,0.5
Texas,2016-10-01,34223,74.2,70.9,10,-0.8660254037844385,0.5
Arizona,2016-10-01,6369,68.8,66.5,10,-0.8660254037844385,0.5
Colorado,2016-10-01,4342,55.8,52.0,10,-0.8660254037844385,0.5
Idaho,2016-10-01,1631,50.2,49.5,10,-0.8660254037844385,0.5
Montana,2016-10-01,1088,49.6,48.6,10,-0.8660254037844385,0.5
Nevada,2016-10-01,2809,57.8,56.3,10,-0.8660254037844385,0.5
New Mexico,2016-10-01,1824,62.8,59.3,10,-0.8660254037844385,0.5
Utah,2016-10-01,2331,57.2,54.8,10,-0.8660254037844385,0.5
Wyoming,2016-10-01,1413,51.0,48.1,10,-0.8660254037844385,0.5
California,2016-10-01,21408,65.0,64.0,10,-0.8660254037844385,0.5
Oregon,2016-10-01,3747,52.6,52.7,10,-0.8660254037844385,0.5
Washington,2016-10-01,6987,51.9,52.1,10,-0.8660254037844385,0.5
Connecticut,2016-11-01,2079,48.5,45.6,11,-0.5000000000000003,0.8660254037844383
Maine,2016-11-01,856,42.0,38.2,11,-0.5000000000000003,0.8660254037844383
Massachusetts,2016-11-01,3971,47.2,44.6,11,-0.5000000000000003,0.8660254037844383
New Hampshire,2016-11-01,806,43.0,40.0,11,-0.5000000000000003,0.8660254037844383
Rhode Island,2016-11-01,560,50.0,46.7,11,-0.5000000000000003,0.8660254037844383
Vermont,2016-11-01,430,42.2,39.1,11,-0.5000000000000003,0.8660254037844383
New Jersey,2016-11-01,5330,51.7,48.6,11,-0.5000000000000003,0.8660254037844383
New York,2016-11-01,11070,45.4,42.2,11,-0.5000000000000003,0.8660254037844383
Pennsylvania,2016-11-01,10745,48.1,45.0,11,-0.5000000000000003,0.8660254037844383
Illinois,2016-11-01,10160,54.0,47.7,11,-0.5000000000000003,0.8660254037844383
Indiana,2016-11-01,7616,53.2,47.4,11,-0.5000000000000003,0.8660254037844383
Michigan,2016-11-01,7837,47.1,41.0,11,-0.5000000000000003,0.8660254037844383
Ohio,2016-11-01,11192,51.8,46.9,11,-0.5000000000000003,0.8660254037844383
Wisconsin,2016-11-01,5336,46.0,39.2,11,-0.5000000000000003,0.8660254037844383
Iowa,2016-11-01,3804,50.2,43.6,11,-0.5000000000000003,0.8660254037844383
Kansas,2016-11-01,2956,55.7,49.3,11,-0.5000000000000003,0.8660254037844383
Minnesota,2016-11-01,5138,44.2,36.5,11,-0.5000000000000003,0.8660254037844383
Missouri,2016-11-01,5465,56.6,50.4,11,-0.5000000000000003,0.8660254037844383
Nebraska,2016-11-01,2248,49.8,43.3,11,-0.5000000000000003,0.8660254037844383
North Dakota,2016-11-01,1547,42.7,35.2,11,-0.5000000000000003,0.8660254037844383
South Dakota,2016-11-01,938,46.8,39.8,11,-0.5000000000000003,0.8660254037844383
Delaware,2016-11-01,810,54.6,51.0,11,-0.5000000000000003,0.8660254037844383
Florida,2016-11-01,17010,70.6,68.3,11,-0.5000000000000003,0.8660254037844383
Georgia,2016-11-01,9679,62.9,59.2,11,-0.5000000000000003,0.8660254037844383
Maryland,2016-11-01,4392,53.6,50.4,11,-0.5000000000000003,0.8660254037844383
North Carolina,2016-11-01,9637,57.4,54.4,11,-0.5000000000000003,0.8660254037844383
South Carolina,2016-11-01,5826,61.0,58.1,11,-0.5000000000000003,0.8660254037844383
Virginia,2016-11-01,8227,54.0,50.8,11,-0.5000000000000003,0.8660254037844383
West Virginia,2016-11-01,2480,51.4,47.6,11,-0.5000000000000003,0.8660254037844383
Alabama,2016-11-01,6315,63.2,58.7,11,-0.5000000000000003,0.8660254037844383
Kentucky,2016-11-01,5481,56.3,51.1,11,-0.5000000000000003,0.8660254037844383
Mississippi,2016-11-01,3596,63.7,59.1,11,-0.5000000000000003,0.8660254037844383
Tennessee,2016-11-01,7153,58.6,53.0,11,-0.5000000000000003,0.8660254037844383
Arkansas,2016-11-01,3403,61.4,55.9,11,-0.5000000000000003,0.8660254037844383
Louisiana,2016-11-01,7007,66.9,62.4,11,-0.5000000000000003,0.8660254037844383
Oklahoma,2016-11-01,4350,61.2,55.0,11,-0.5000000000000003,0.8660254037844383
Texas,2016-11-01,29055,65.9,60.3,11,-0.5000000000000003,0.8660254037844383
Arizona,2016-11-01,5273,59.6,55.1,11,-0.5000000000000003,0.8660254037844383
Colorado,2016-11-01,4224,46.0,40.0,11,-0.5000000000000003,0.8660254037844383
Idaho,2016-11-01,1631,42.2,37.9,11,-0.5000000000000003,0.8660254037844383
Montana,2016-11-01,1133,41.7,36.4,11,-0.5000000000000003,0.8660254037844383
Nevada,2016-11-01,2392,48.2,44.8,11,-0.5000000000000003,0.8660254037844383
New Mexico,2016-11-01,1762,53.2,48.1,11,-0.5000000000000003,0.8660254037844383
Utah,2016-11-01,2272,47.4,42.4,11,-0.5000000000000003,0.8660254037844383
Wyoming,2016-11-01,1343,41.8,35.8,11,-0.5000000000000003,0.8660254037844383
California,2016-11-01,19741,56.6,54.5,11,-0.5000000000000003,0.8660254037844383
Oregon,2016-11-01,3778,45.6,42.8,11,-0.5000000000000003,0.8660254037844383
Washington,2016-11-01,7154,45.2,41.9,11,-0.5000000000000003,0.8660254037844383
Connecticut,2016-12-01,2407,38.0,34.7,12,-2.4492935982947064e-16,1.0
Maine,2016-12-01,1034,28.8,25.4,12,-2.4492935982947064e-16,1.0
Massachusetts,2016-12-01,4389,36.6,33.7,12,-2.4492935982947064e-16,1.0
New Hampshire,2016-12-01,889,31.2,28.0,12,-2.4492935982947064e-16,1.0
Rhode Island,2016-12-01,605,39.7,36.2,12,-2.4492935982947064e-16,1.0
Vermont,2016-12-01,497,30.4,26.8,12,-2.4492935982947064e-16,1.0
New Jersey,2016-12-01,6013,41.5,38.1,12,-2.4492935982947064e-16,1.0
New York,2016-12-01,11959,33.9,30.4,12,-2.4492935982947064e-16,1.0
Pennsylvania,2016-12-01,12584,36.9,34.1,12,-2.4492935982947064e-16,1.0
Illinois,2016-12-01,12186,38.5,35.1,12,-2.4492935982947064e-16,1.0
Indiana,2016-12-01,8802,38.4,35.7,12,-2.4492935982947064e-16,1.0
Michigan,2016-12-01,8733,33.8,28.9,12,-2.4492935982947064e-16,1.0
Ohio,2016-12-01,12992,38.4,35.6,12,-2.4492935982947064e-16,1.0
Wisconsin,2016-12-01,6091,30.8,24.9,12,-2.4492935982947064e-16,1.0
Iowa,2016-12-01,4411,34.0,29.2,12,-2.4492935982947064e-16,1.0
Kansas,2016-12-01,3343,39.8,36.7,12,-2.4492935982947064e-16,1.0
Minnesota,2016-12-01,5987,27.8,20.5,12,-2.4492935982947064e-16,1.0
Missouri,2016-12-01,6824,41.7,38.3,12,-2.4492935982947064e-16,1.0
Nebraska,2016-12-01,2690,34.0,30.5,12,-2.4492935982947064e-16,1.0
North Dakota,2016-12-01,1835,24.8,19.6,12,-2.4492935982947064e-16,1.0
South Dakota,2016-12-01,1134,28.7,25.7,12,-2.4492935982947064e-16,1.0
Delaware,2016-12-01,912,44.1,40.9,12,-2.4492935982947064e-16,1.0
Florida,2016-12-01,17507,66.2,61.5,12,-2.4492935982947064e-16,1.0
Georgia,2016-12-01,10695,55.0,50.6,12,-2.4492935982947064e-16,1.0
Maryland,2016-12-01,5324,42.8,40.0,12,-2.4492935982947064e-16,1.0
North Carolina,2016-12-01,11210,47.8,45.3,12,-2.4492935982947064e-16,1.0
South Carolina,2016-12-01,6196,52.3,49.4,12,-2.4492935982947064e-16,1.0
Virginia,2016-12-01,9898,43.7,41.1,12,-2.4492935982947064e-16,1.0
West Virginia,2016-12-01,2930,40.6,37.6,12,-2.4492935982947064e-16,1.0
Alabama,2016-12-01,7042,53.9,49.9,12,-2.4492935982947064e-16,1.0
Kentucky,2016-12-01,6333,43.4,40.7,12,-2.4492935982947064e-16,1.0
Mississippi,2016-12-01,3752,53.8,50.3,12,-2.4492935982947064e-16,1.0
Tennessee,2016-12-01,7910,46.8,43.3,12,-2.4492935982947064e-16,1.0
Arkansas,2016-12-01,3609,49.1,45.7,12,-2.4492935982947064e-16,1.0
Louisiana,2016-12-01,6774,58.6,54.2,12,-2.4492935982947064e-16,1.0
Oklahoma,2016-12-01,5137,47.1,43.7,12,-2.4492935982947064e-16,1.0
Texas,2016-12-01,30613,55.3,50.8,12,-2.4492935982947064e-16,1.0
Arizona,2016-12-01,5537,48.9,45.3,12,-2.4492935982947064e-16,1.0
Colorado,2016-12-01,4721,32.7,29.4,12,-2.4492935982947064e-16,1.0
Idaho,2016-12-01,2115,28.9,27.8,12,-2.4492935982947064e-16,1.0
Montana,2016-12-01,1338,26.6,25.0,12,-2.4492935982947064e-16,1.0
Nevada,2016-12-01,2777,36.8,35.0,12,-2.4492935982947064e-16,1.0
New Mexico,2016-12-01,1901,42.2,38.2,12,-2.4492935982947064e-16,1.0
Utah,2016-12-01,2616,34.5,31.5,12,-2.4492935982947064e-16,1.0
Wyoming,2016-12-01,1527,27.0,24.9,12,-2.4492935982947064e-16,1.0
California,2016-12-01,20757,48.1,46.3,12,-2.4492935982947064e-16,1.0
Oregon,2016-12-01,4833,35.3,34.7,12,-2.4492935982947064e-16,1.0
Washington,2016-12-01,9083,34.6,33.7,12,-2.4492935982947064e-16,1.0
Connecticut,2017-01-01,2544,32.6,27.3,1,0.4999999999999999,0.8660254037844386
Maine,2017-01-01,1068,21.0,15.9,1,0.4999999999999999,0.8660254037844386
Massachusetts,2017-01-01,4540,31.2,26.1,1,0.4999999999999999,0.8660254037844386
New Hampshire,2017-01-01,1014,25.0,19.4,1,0.4999999999999999,0.8660254037844386
Rhode Island,2017-01-01,628,34.2,29.1,1,0.4999999999999999,0.8660254037844386
Vermont,2017-01-01,495,24.4,17.8,1,0.4999999999999999,0.8660254037844386
New Jersey,2017-01-01,6123,36.2,31.3,1,0.4999999999999999,0.8660254037844386
New York,2017-01-01,12420,27.8,22.3,1,0.4999999999999999,0.8660254037844386
Pennsylvania,2017-01-01,13252,31.5,27.1,1,0.4999999999999999,0.8660254037844386
Illinois,2017-01-01,12089,30.5,27.4,1,0.4999999999999999,0.8660254037844386
Indiana,2017-01-01,8822,31.8,28.5,1,0.4999999999999999,0.8660254037844386
Michigan,2017-01-01,8830,25.1,20.7,1,0.4999999999999999,0.8660254037844386
Ohio,2017-01-01,12994,32.8,28.7,1,0.4999999999999999,0.8660254037844386
Wisconsin,2017-01-01,6104,19.6,15.3,1,0.4999999999999999,0.8660254037844386
Iowa,2017-01-01,4384,23.6,20.3,1,0.4999999999999999,0.8660254037844386
Kansas,2017-01-01,3391,31.4,30.1,1,0.4999999999999999,0.8660254037844386
Minnesota,2017-01-01,6123,15.0,9.8,1,0.4999999999999999,0.8660254037844386
Missouri,2017-01-01,6998,33.9,31.3,1,0.4999999999999999,0.8660254037844386
Nebraska,2017-01-01,2703,24.3,23.7,1,0.4999999999999999,0.8660254037844386
North Dakota,2017-01-01,1955,10.7,9.6,1,0.4999999999999999,0.8660254037844386
South Dakota,2017-01-01,1229,16.0,17.5,1,0.4999999999999999,0.8660254037844386
Delaware,2017-01-01,984,39.2,34.8,1,0.4999999999999999,0.8660254037844386
Florida,2017-01-01,17205,64.4,58.3,1,0.4999999999999999,0.8660254037844386
Georgia,2017-01-01,11020,52.6,46.6,1,0.4999999999999999,0.8660254037844386
Maryland,2017-01-01,5360,38.2,34.0,1,0.4999999999999999,0.8660254037844386
North Carolina,2017-01-01,11221,44.7,40.8,1,0.4999999999999999,0.8660254037844386
South Carolina,2017-01-01,6457,50.2,45.1,1,0.4999999999999999,0.8660254037844386
Virginia,2017-01-01,9905,39.6,35.8,1,0.4999999999999999,0.8660254037844386
West Virginia,2017-01-01,2922,36.6,31.9,1,0.4999999999999999,0.8660254037844386
Alabama,2017-01-01,7200,51.2,45.8,1,0.4999999999999999,0.8660254037844386
Kentucky,2017-01-01,6471,39.0,35.0,1,0.4999999999999999,0.8660254037844386
Mississippi,2017-01-01,3975,51.2,46.1,1,0.4999999999999999,0.8660254037844386
Tennessee,2017-01-01,8653,42.9,38.3,1,0.4999999999999999,0.8660254037844386
Arkansas,2017-01-01,3974,43.8,40.4,1,0.4999999999999999,0.8660254037844386
Louisiana,2017-01-01,7463,55.8,50.2,1,0.4999999999999999,0.8660254037844386
Oklahoma,2017-01-01,5015,39.8,37.7,1,0.4999999999999999,0.8660254037844386
Texas,2017-01-01,32359,50.2,46.2,1,0.4999999999999999,0.8660254037844386
Arizona,2017-01-01,5640,43.5,41.1,1,0.4999999999999999,0.8660254037844386
Colorado,2017-01-01,4627,25.2,24.4,1,0.4999999999999999,0.8660254037844386
Idaho,2017-01-01,2229,18.8,23.0,1,0.4999999999999999,0.8660254037844386
Montana,2017-01-01,1508,14.7,18.7,1,0.4999999999999999,0.8660254037844386
Nevada,2017-01-01,2708,29.8,30.5,1,0.4999999999999999,0.8660254037844386
New Mexico,2017-01-01,1870,37.5,34.0,1,0.4999999999999999,0.8660254037844386
Utah,2017-01-01,2593,26.6,26.1,1,0.4999999999999999,0.8660254037844386
Wyoming,2017-01-01,1586,16.8,19.6,1,0.4999999999999999,0.8660254037844386
California,2017-01-01,20697,42.8,42.7,1,0.4999999999999999,0.8660254037844386
Oregon,2017-01-01,5026,27.0,31.0,1,0.4999999999999999,0.8660254037844386
Washington,2017-01-01,9528,25.4,29.5,1,0.4999999999999999,0.8660254037844386
Connecticut,2017-02-01,2250,33.6,25.8,2,0.8660254037844385,0.5000000000000001
Maine,2017-02-01,871,21.0,14.0,2,0.8660254037844385,0.5000000000000001
Massachusetts,2017-02-01,4092,32.2,24.5,2,0.8660254037844385,0.5000000000000001
New Hampshire,2017-02-01,870,26.2,17.8,2,0.8660254037844385,0.5000000000000001
Rhode Island,2017-02-01,555,34.7,27.5,2,0.8660254037844385,0.5000000000000001
Vermont,2017-02-01,444,25.2,15.9,2,0.8660254037844385,0.5000000000000001
New Jersey,2017-02-01,5459,38.3,30.1,2,0.8660254037844385,0.5000000000000001
New York,2017-02-01,11706,29.2,20.2,2,0.8660254037844385,0.5000000000000001
Pennsylvania,2017-02-01,11831,34.2,25.9,2,0.8660254037844385,0.5000000000000001
Illinois,2017-02-01,10311,36.6,27.3,2,0.8660254037844385,0.5000000000000001
Indiana,2017-02-01,7510,37.6,28.0,2,0.8660254037844385,0.5000000000000001
Michigan,2017-02-01,7751,27.6,18.7,2,0.8660254037844385,0.5000000000000001
Ohio,2017-02-01,11225,37.6,28.0,2,0.8660254037844385,0.5000000000000001
Wisconsin,2017-02-01,5377,23.6,14.4,2,0.8660254037844385,0.5000000000000001
Iowa,2017-02-01,3819,29.4,20.3,2,0.8660254037844385,0.5000000000000001
Kansas,2017-02-01,2828,38.0,31.1,2,0.8660254037844385,0.5000000000000001
Minnesota,2017-02-01,5276,19.2,9.2,2,0.8660254037844385,0.5000000000000001
Missouri,2017-02-01,5737,40.2,31.5,2,0.8660254037844385,0.5000000000000001
Nebraska,2017-02-01,2316,30.1,24.4,2,0.8660254037844385,0.5000000000000001
North Dakota,2017-02-01,1724,15.8,9.1,2,0.8660254037844385,0.5000000000000001
South Dakota,2017-02-01,1051,23.0,17.5,2,0.8660254037844385,0.5000000000000001
Delaware,2017-02-01,861,41.8,33.9,2,0.8660254037844385,0.5000000000000001
Florida,2017-02-01,15619,64.2,58.6,2,0.8660254037844385,0.5000000000000001
Georgia,2017-02-01,9335,54.8,47.3,2,0.8660254037844385,0.5000000000000001
Maryland,2017-02-01,4575,41.0,33.1,2,0.8660254037844385,0.5000000000000001
North Carolina,2017-02-01,9376,48.0,40.9,2,0.8660254037844385,0.5000000000000001
South Carolina,2017-02-01,5458,53.4,45.7,2,0.8660254037844385,0.5000000000000001
Virginia,2017-02-01,8557,43.0,35.7,2,0.8660254037844385,0.5000000000000001
West Virginia,2017-02-01,2421,39.8,31.6,2,0.8660254037844385,0.5000000000000001
Alabama,2017-02-01,6149,54.0,46.6,2,0.8660254037844385,0.5000000000000001
Kentucky,2017-02-01,5549,43.6,35.1,2,0.8660254037844385,0.5000000000000001
Mississippi,2017-02-01,3490,55.0,46.7,2,0.8660254037844385,0.5000000000000001
Tennessee,2017-02-01,7644,46.9,38.7,2,0.8660254037844385,0.5000000000000001
Arkansas,2017-02-01,3476,48.8,41.1,2,0.8660254037844385,0.5000000000000001
Louisiana,2017-02-01,6541,59.2,50.8,2,0.8660254037844385,0.5000000000000001
Oklahoma,2017-02-01,4151,45.7,38.9,2,0.8660254037844385,0.5000000000000001
Texas,2017-02-01,27358,54.6,47.4,2,0.8660254037844385,0.5000000000000001
Arizona,2017-02-01,4836,45.8,42.6,2,0.8660254037844385,0.5000000000000001
Colorado,2017-02-01,4063,30.4,25.6,2,0.8660254037844385,0.5000000000000001
Idaho,2017-02-01,1764,24.0,24.2,2,0.8660254037844385,0.5000000000000001
Montana,2017-02-01,1317,20.3,19.0,2,0.8660254037844385,0.5000000000000001
Nevada,2017-02-01,2424,33.6,32.0,2,0.8660254037844385,0.5000000000000001
New Mexico,2017-02-01,1679,40.8,35.7,2,0.8660254037844385,0.5000000000000001
Utah,2017-02-01,2214,31.2,27.8,2,0.8660254037844385,0.5000000000000001
Wyoming,2017-02-01,1396,22.2,20.3,2,0.8660254037844385,0.5000000000000001
California,2017-02-01,18103,44.8,43.9,2,0.8660254037844385,0.5000000000000001
Oregon,2017-02-01,4189,30.8,32.2,2,0.8660254037844385,0.5000000000000001
Washington,2017-02-01,8205,27.9,30.7,2,0.8660254037844385,0.5000000000000001
Connecticut,2017-03-01,2269,34.0,30.9,3,1.0,6.123233995736766e-17
Maine,2017-03-01,1022,21.4,20.4,3,1.0,6.123233995736766e-17
Massachusetts,2017-03-01,4437,32.2,29.6,3,1.0,6.123233995736766e-17
New Hampshire,2017-03-01,882,26.0,23.7,3,1.0,6.123233995736766e-17
Rhode Island,2017-03-01,621,34.6,31.9,3,1.0,6.123233995736766e-17
Vermont,2017-03-01,469,24.6,21.9,3,1.0,6.123233995736766e-17
New Jersey,2017-03-01,5922,39.6,34.9,3,1.0,6.123233995736766e-17
New York,2017-03-01,11296,29.4,25.7,3,1.0,6.123233995736766e-17
Pennsylvania,2017-03-01,12115,36.0,31.2,3,1.0,6.123233995736766e-17
Illinois,2017-03-01,10873,42.2,34.6,3,1.0,6.123233995736766e-17
Indiana,2017-03-01,8156,42.0,34.5,3,1.0,6.123233995736766e-17
Michigan,2017-03-01,8359,30.3,24.1,3,1.0,6.123233995736766e-17
Ohio,2017-03-01,12324,40.4,33.7,3,1.0,6.123233995736766e-17
Wisconsin,2017-03-01,5710,29.0,22.3,3,1.0,6.123233995736766e-17
Iowa,2017-03-01,4036,36.0,28.7,3,1.0,6.123233995736766e-17
Kansas,2017-03-01,2970,46.0,38.0,3,1.0,6.123233995736766e-17
Minnesota,2017-03-01,5634,26.0,18.6,3,1.0,6.123233995736766e-17
Missouri,2017-03-01,5847,46.8,38.7,3,1.0,6.123233995736766e-17
Nebraska,2017-03-01,2348,38.8,31.3,3,1.0,6.123233995736766e-17
North Dakota,2017-03-01,1784,24.0,18.4,3,1.0,6.123233995736766e-17
South Dakota,2017-03-01,1029,32.4,25.3,3,1.0,6.123233995736766e-17
Delaware,2017-03-01,900,44.1,38.5,3,1.0,6.123233995736766e-17
Florida,2017-03-01,16621,65.8,61.7,3,1.0,6.123233995736766e-17
Georgia,2017-03-01,10034,57.2,51.9,3,1.0,6.123233995736766e-17
Maryland,2017-03-01,4931,43.4,38.1,3,1.0,6.123233995736766e-17
North Carolina,2017-03-01,10283,50.4,45.7,3,1.0,6.123233995736766e-17
South Carolina,2017-03-01,5938,55.5,50.3,3,1.0,6.123233995736766e-17
Virginia,2017-03-01,9372,46.0,40.7,3,1.0,6.123233995736766e-17
West Virginia,2017-03-01,2888,42.2,36.9,3,1.0,6.123233995736766e-17
Alabama,2017-03-01,6619,57.0,51.6,3,1.0,6.123233995736766e-17
Kentucky,2017-03-01,5837,47.0,40.9,3,1.0,6.123233995736766e-17
Mississippi,2017-03-01,3531,58.6,52.0,3,1.0,6.123233995736766e-17
Tennessee,2017-03-01,7444,50.0,44.3,3,1.0,6.123233995736766e-17
Arkansas,2017-03-01,3462,54.1,47.2,3,1.0,6.123233995736766e-17
Louisiana,2017-03-01,6577,63.0,55.7,3,1.0,6.123233995736766e-17
Oklahoma,2017-03-01,4605,53.4,45.3,3,1.0,6.123233995736766e-17
Texas,2017-03-01,29212,61.0,52.9,3,1.0,6.123233995736766e-17
Arizona,2017-03-01,5402,53.0,47.1,3,1.0,6.123233995736766e-17
Colorado,2017-03-01,4357,39.0,30.6,3,1.0,6.123233995736766e-17
Idaho,2017-03-01,1745,34.0,29.5,3,1.0,6.123233995736766e-17
Montana,2017-03-01,1212,30.6,25.4,3,1.0,6.123233995736766e-17
Nevada,2017-03-01,2578,41.9,36.8,3,1.0,6.123233995736766e-17
New Mexico,2017-03-01,1734,47.8,40.6,3,1.0,6.123233995736766e-17
Utah,2017-03-01,2313,40.9,33.8,3,1.0,6.123233995736766e-17
Wyoming,2017-03-01,1422,33.1,25.7,3,1.0,6.123233995736766e-17
California,2017-03-01,19675,50.4,47.1,3,1.0,6.123233995736766e-17
Oregon,2017-03-01,4190,38.2,36.2,3,1.0,6.123233995736766e-17
Washington,2017-03-01,8265,35.2,35.9,3,1.0,6.123233995736766e-17
Connecticut,2017-04-01,2193,42.6,40.7,4,0.8660254037844387,-0.4999999999999997
Maine,2017-04-01,870,32.1,32.1,4,0.8660254037844387,-0.4999999999999997
Massachusetts,2017-04-01,3896,40.8,39.4,4,0.8660254037844387,-0.4999999999999997
New Hampshire,2017-04-01,867,35.6,34.8,4,0.8660254037844387,-0.4999999999999997
Rhode Island,2017-04-01,536,42.8,40.9,4,0.8660254037844387,-0.4999999999999997
Vermont,2017-04-01,416,34.4,33.6,4,0.8660254037844387,-0.4999999999999997
New Jersey,2017-04-01,5101,47.4,44.3,4,0.8660254037844387,-0.4999999999999997
New York,2017-04-01,10844,38.5,36.7,4,0.8660254037844387,-0.4999999999999997
Pennsylvania,2017-04-01,10898,44.5,41.3,4,0.8660254037844387,-0.4999999999999997
Illinois,2017-04-01,9757,49.8,45.6,4,0.8660254037844387,-0.4999999999999997
Indiana,2017-04-01,7242,49.8,45.1,4,0.8660254037844387,-0.4999999999999997
Michigan,2017-04-01,7585,39.0,35.5,4,0.8660254037844387,-0.4999999999999997
Ohio,2017-04-01,10715,48.5,43.8,4,0.8660254037844387,-0.4999999999999997
Wisconsin,2017-04-01,5210,38.3,35.5,4,0.8660254037844387,-0.4999999999999997
Iowa,2017-04-01,3621,44.3,41.4,4,0.8660254037844387,-0.4999999999999997
Kansas,2017-04-01,2895,52.2,47.9,4,0.8660254037844387,-0.4999999999999997
Minnesota,2017-04-01,5048,36.3,33.3,4,0.8660254037844387,-0.4999999999999997
Missouri,2017-04-01,5371,53.4,49.0,4,0.8660254037844387,-0.4999999999999997
Nebraska,2017-04-01,2212,46.0,41.8,4,0.8660254037844387,-0.4999999999999997
North Dakota,2017-04-01,1566,35.0,33.0,4,0.8660254037844387,-0.4999999999999997
South Dakota,2017-04-01,904,40.8,37.8,4,0.8660254037844387,-0.4999999999999997
Delaware,2017-04-01,813,51.7,47.4,4,0.8660254037844387,-0.4999999999999997
Florida,2017-04-01,17812,69.2,66.6,4,0.8660254037844387,-0.4999999999999997
Georgia,2017-04-01,9948,62.8,59.2,4,0.8660254037844387,-0.4999999999999997
Maryland,2017-04-01,4134,51.3,47.3,4,0.8660254037844387,-0.4999999999999997
North Carolina,2017-04-01,9229,57.0,53.6,4,0.8660254037844387,-0.4999999999999997
South Carolina,2017-04-01,5795,61.2,57.8,4,0.8660254037844387,-0.4999999999999997
Virginia,2017-04-01,7906,53.2,49.3,4,0.8660254037844387,-0.4999999999999997
West Virginia,2017-04-01,2287,49.9,46.0,4,0.8660254037844387,-0.4999999999999997
Alabama,2017-04-01,6503,62.8,59.0,4,0.8660254037844387,-0.4999999999999997
Kentucky,2017-04-01,5341,54.7,50.3,4,0.8660254037844387,-0.4999999999999997
Mississippi,2017-04-01,3533,63.7,59.6,4,0.8660254037844387,-0.4999999999999997
Tennessee,2017-04-01,7235,57.1,53.0,4,0.8660254037844387,-0.4999999999999997
Arkansas,2017-04-01,3332,59.9,55.8,4,0.8660254037844387,-0.4999999999999997
Louisiana,2017-04-01,6977,66.9,62.7,4,0.8660254037844387,-0.4999999999999997
Oklahoma,2017-04-01,4310,58.8,54.4,4,0.8660254037844387,-0.4999999999999997
Texas,2017-04-01,28247,65.4,60.6,4,0.8660254037844387,-0.4999999999999997
Arizona,2017-04-01,5517,58.2,53.1,4,0.8660254037844387,-0.4999999999999997
Colorado,2017-04-01,4086,43.4,38.1,4,0.8660254037844387,-0.4999999999999997
Idaho,2017-04-01,1603,39.4,36.8,4,0.8660254037844387,-0.4999999999999997
Montana,2017-04-01,1129,39.0,35.1,4,0.8660254037844387,-0.4999999999999997
Nevada,2017-04-01,2481,46.4,43.1,4,0.8660254037844387,-0.4999999999999997
New Mexico,2017-04-01,1700,52.4,47.4,4,0.8660254037844387,-0.4999999999999997
